interest_level,bathrooms,bedrooms,latitude,longitude,balcony,cats.allowed,common.outdoor.space,dining.room,dishwasher,dogs.allowed,doorman,elevator,exclusive,fireplace,fitness.center,furnished,garage,garden.patio,hardwood,high.ceilings,high.speed.internet,laundry.in.building,laundry.in.unit,laundry.room,live.in.super,loft,lowrise,new.construction,no.fee,outdoor.space,parking.space,pre.war,private.outdoor.space,reduced.fee,renovated,roof.deck,simplex,swimming.pool,terrace,0,1,2,price
1,1.0,1,40.7257,-73.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9579462678532753,0.05148159291027584,-0.9461229591317398,2050
2,1.0,0,40.7586,-73.9838,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.1914659119127204,-0.11835396431581077,1.3458013181546953,2100
0,1.0,2,40.7072,-74.0124,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.8853296977622724,-0.12565038877460516,1.4078022906529135,3200
1,2.0,3,40.7449,-73.9811,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.8750598557519522,-0.09457911151390072,0.6933892370260363,5000
2,1.0,2,40.7321,-73.9822,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5313106552906447,-0.027568975709222652,0.2879847187666688,3500
2,1.0,3,40.8007,-73.961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0890867567316211,0.040134502211074334,-1.2152866406730176,2950
0,2.0,3,40.7431,-73.9792,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4424973468470872,-0.008599760290693755,-0.6624252571293456,5395
1,1.0,0,40.7518,-73.9849,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.338184731287237,-0.04467996484314389,1.2911763456139869,3095
2,4.0,4,40.6631,-73.9099,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.7571888391922816,0.1032549110007697,-0.9339138261708317,1503
2,1.0,1,40.7443,-73.9177,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9226653429967109,0.12284342664332983,-0.8044136053922374,1750
2,1.0,0,40.7514,-73.9864,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,-0.9826377005919006,-0.14899296629532044,1.7768318728537302,2500
1,1.0,3,40.8199,-73.9531,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1398138912417155,0.010948024801049906,-1.0422280398667678,2600
0,1.0,1,40.7333,-73.975,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9330939167645579,0.07510328077250554,-0.7977884800440949,3754
0,1.0,1,40.7815,-73.9471,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9456792598779689,0.07141438812192268,-0.8724794171356853,2100
0,1.0,2,40.7445,-73.9756,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7495430131960236,-0.08544294227124252,1.1021496881271269,4215
0,2.0,3,40.7947,-73.9667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1714276256818466,0.045806414009150316,-1.2275340895294706,9500
1,2.0,3,40.7191,-74.0109,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2.0856001705282576,-0.09687868242391232,1.023526871585047,7000
0,1.0,1,40.716,-74.0036,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.5965050726152757,-0.023018640884102923,0.41908935170555595,3750
1,1.0,1,40.7622,-73.9899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.958191901342544,0.02697451332584921,-0.9476764360857357,2300
2,1.0,1,40.8196,-73.9569,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.567054046580275,-0.04491408691588444,0.4455998783379777,1995
1,2.0,3,40.7802,-73.9126,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,2.1371983399326924,-0.025127180634529837,1.0525249573354287,3450
2,1.0,3,40.7891,-73.9486,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881838222177984,0.10710155857951084,-1.4611667196822127,2600
2,1.0,0,40.7233,-73.9884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.876837869947459,0.026730736311598655,-0.5927944876393615,1950
2,1.0,2,40.7463,-73.9773,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2757413263217923,-0.01860795452022422,-0.3756486930080318,2900
0,1.0,1,40.7721,-73.9861,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.45041746592559195,-0.06944820570070051,0.8617919718587083,4995
0,1.0,1,40.6927,-73.986,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8497634026615384,0.0713243330499228,-0.4941489584167646,3438
2,2.0,3,40.7456,-74.0053,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.0939992206258426,-0.11028901459426398,1.2228470261257072,5200
2,1.0,2,40.6262,-74.0117,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02539369253508803,0.09469431008161848,-1.128502664746896,1500
2,1.0,1,40.7634,-73.9667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9580305787712933,0.048036048790476814,-0.9465290782696114,2500
0,1.0,2,40.7779,-73.9515,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3430425847820017,0.026049437341172665,0.3833268504276081,3220
0,1.0,1,40.7756,-73.9829,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6050615598535343,-0.04812821646854483,-0.00401086365712066,2675
0,1.0,4,40.7999,-73.9638,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.923917267304803,0.07649594303878154,-1.5351469904043848,5000
1,2.0,3,40.7465,-73.9803,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.9299872548128352,-0.04147997436965778,0.7808959885657577,5800
0,1.0,1,40.7866,-73.9731,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.475948819345611,-0.03985407089675452,0.5255459134413708,3800
1,1.0,2,40.7191,-73.9961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.21565953428214107,-0.0076218958815481635,-0.7604571729595742,4225
1,1.0,1,40.7674,-73.9837,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.22399952151487526,-0.09483005686002892,1.0594903334839032,3000
2,2.0,2,40.7301,-73.9935,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1.3107438747635831,-0.15461722077798104,1.741554790912973,5790
1,2.0,2,40.7141,-74.0096,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9549289857721058,-0.096963337880001,0.7500113746854609,4200
0,3.0,4,40.7861,-73.9707,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.406481327563805,0.059116771745862634,-1.0304896941749202,13500
0,4.0,4,40.7583,-73.9633,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.7470478169716737,0.05897360601363324,-0.8566667326092053,16880
2,1.0,2,40.7298,-74.0005,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.01570252924320462,0.06551311866082886,-1.1398771584606995,2800
2,1.0,0,40.7249,-73.9795,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8519168218143998,0.05803661569115402,-0.4440042962294453,1900
1,1.0,3,40.7231,-74.0044,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4823958656917806,-0.013009721731192346,-0.3942589971848152,4150
2,1.0,2,40.7278,-73.9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707868064114829,0.013548486626608259,-1.0103334176006138,2875
1,1.5,3,40.7436,-73.9727,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.600688729114634,-0.024966854056207424,0.43987888477076365,4777
2,1.0,4,40.7319,-73.9832,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.2956416016187955,0.020713347088077632,-0.029163780019947617,5400
2,2.0,3,40.7229,-74.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.308491573448622,0.020326166623471375,-1.1994496438694047,5185
2,1.0,2,40.7427,-73.9794,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.38096865376148026,-0.04932415332540937,0.00496515337775676,2999
1,1.0,2,40.7081,-74.0065,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.7216377448292562,-0.08306488646512689,1.0176921343172058,3325
2,1.0,2,40.7093,-73.9556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06509509388246132,0.0949428893789503,-1.3040547899912625,3050
0,1.0,0,40.7204,-73.9887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.8554281661466636,0.028144233532970832,-0.6241443831971122,2100
1,1.0,3,40.7643,-73.9905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8566290632830605,0.05393112549492237,-1.6121768295750487,4495
2,1.0,2,40.7062,-74.0158,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1.0034039174246059,-0.11930644252005902,1.7476141398358118,2975
0,3.0,3,40.7867,-73.9701,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.4475600162386013,0.06839673802644437,-1.3288941566623245,12500
2,1.0,3,40.8219,-73.951,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1398201931588117,0.012156112998739718,-1.0421733579279364,2900
0,1.0,1,40.7734,-73.9544,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33533656237614645,-0.06448126236253324,1.0597115227970322,2500
2,1.0,1,40.7697,-73.9581,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.7983904533842722,0.05073460199321151,-0.5391693374243934,3000
2,1.0,2,40.7417,-73.9818,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.6867380810252959,-0.0949118239787771,0.8789436265753866,3400
0,2.0,2,40.7425,-73.9926,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5769459206439611,-0.004193012040420569,0.18968170869192794,7195
0,1.0,1,40.7476,-73.9742,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7964135942000645,0.02087790106695184,-0.6467425448147734,2700
1,1.0,1,40.8236,-73.9399,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.7979915801711632,0.042594179470343,-0.5529778928870163,1550
1,2.0,3,40.7058,-74.0086,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.9569753623152333,-0.07686011516441113,0.9108424918162245,4200
0,1.0,2,40.7242,-73.9824,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.015547984853761887,0.08435807642262064,-1.138812087547823,2375
1,1.0,2,40.7447,-73.9741,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.6893167991490798,-0.028670649006439387,0.31006825808878197,3295
1,1.0,0,40.7422,-73.9026,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6332379255845217,0.05549390353065968,0.0639800705456307,1550
1,1.0,2,40.7671,-73.9529,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.26748288374782236,0.038899321106896305,-0.5700811282908873,2650
0,1.0,0,40.6861,-73.9996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.748904810002389,0.023514602324232015,-0.16006655236165238,2300
1,1.0,1,40.7137,-73.9379,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9327415010232526,0.11672891384884161,-0.795394227844318,1700
0,1.0,2,40.7514,-73.9864,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5021286585487997,-0.05905203180217286,0.41399684663670216,3200
1,1.0,1,40.7714,-73.9653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9580556350020408,0.04637994315721472,-0.946665949446366,3800
0,1.0,1,40.7733,-73.9902,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.6333525346558633,-0.0035362061275478274,0.14035852961901546,3695
0,1.0,2,40.7513,-73.9721,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5137599001754745,-0.026442451971694706,0.5729895363611625,3300
1,1.0,1,40.7517,-73.972,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0.13404874380546675,-0.1407867285601346,2.0492477949248347,3990
0,1.0,0,40.6888,-73.9851,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.677871233327301,0.015491131557163014,0.07021805060894869,2250
0,1.0,1,40.7843,-73.9784,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9333421506008318,0.05312128592107879,-0.7992871419155991,2550
2,1.0,0,40.7823,-73.9509,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-1.0613100080775444,-0.11578590330649789,1.8139290267311041,2200
2,1.0,1,40.6941,-73.9649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9577135219645609,0.07529177879577403,-0.9446359168257588,2300
2,1.0,0,40.7319,-73.9875,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1.0573037430635965,-0.13174503339882127,1.5335143365307,2850
0,1.0,1,40.6842,-73.9143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9573067383788227,0.12584938815593152,-0.9418080557283901,1900
0,1.0,1,40.7842,-73.948,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7809389601990618,0.047042250850416745,-0.04432021133544386,3030
0,1.0,2,40.849,-73.9357,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04430581479771056,0.06319683193632929,-0.7551237816033899,2495
1,2.0,4,40.7765,-73.9458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.2532460832042136,0.043061026287438235,-1.4084449256470575,4600
1,1.0,3,40.8439,-73.9413,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1.3601170144524317,-0.022390921626953757,-0.04115591310838106,2500
2,1.0,4,40.8501,-73.9324,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8195726049841274,0.07291057539008865,-1.5944948500624871,3150
0,1.0,0,40.7754,-73.9465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6910738699235452,0.008188466474922284,0.14209529979510518,2100
0,1.0,3,40.7243,-73.9834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9884797773276272,0.042889075058811954,-1.350288502424754,5000
1,1.0,2,40.7254,-73.9873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.31335882988791675,-0.00289826177567668,-0.6225429589810124,4034
2,1.0,2,40.6916,-73.9716,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.2155422974820848,0.06123668171420544,-0.4925421956194908,2695
0,4.0,4,40.7726,-73.9534,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,3.4536045541012035,-0.08088956998016714,0.533585719751756,11000
1,2.0,3,40.6942,-73.9678,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.114672055330261,0.12015496802125235,-1.454706784195061,3500
1,1.0,1,40.8198,-73.9578,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.4207914080434031,-0.05309839195405718,0.8625195948006324,1950
2,1.0,0,40.782,-73.9505,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1.1390310505400114,-0.08975570925355318,1.8520859510984085,2499
1,1.0,0,40.7803,-73.976,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.291317429006022,-0.07020627176048548,1.2260560993249932,2620
0,1.0,1,40.7633,-73.9849,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.6879684442320692,0.010829112361612733,0.2470947501537141,3650
1,1.0,0,40.7727,-73.951,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8554635968372672,0.07131466054315239,-0.49382114947341277,1675
1,1.0,0,40.7141,-73.9372,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-1.3330550639498828,-0.025745516163457497,0.5866555564149911,2500
1,1.0,2,40.7657,-73.9626,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40684786460850475,-0.03198648687786093,0.04660870794922537,3695
2,1.0,2,40.7304,-74.0339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0838672992234392,-0.014597503297714554,-1.0220121905352884,2720
1,1.0,0,40.7487,-73.9425,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.3447926506808041,-0.047990637666714624,0.9072103307804372,1995
2,1.0,0,40.7864,-73.9421,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-1.4642303979953057,-0.0343135510305207,0.769599218866372,1750
1,1.0,2,40.7447,-73.9782,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41051072428225377,-0.03584016713091534,0.42785759452876243,3400
1,1.0,3,40.7691,-73.9554,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.372425931192335,-0.0001283474134376306,-0.6446861846147621,4000
1,1.0,1,40.7621,-73.9881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8367727216915312,-0.0022433606248935074,-0.6789914313342124,2500
1,1.0,0,40.7502,-74.0017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8657176971925045,0.006402393937501128,-0.616329578519562,2150
0,1.0,0,40.7633,-73.9849,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3016954798990816,-0.053545897424655306,1.337196952820317,2800
1,1.0,2,40.7247,-73.9935,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7328818942422664,-0.08256659583687787,1.0608579990923521,3600
0,3.5,3,40.7111,-74.0055,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,2.4120210746003554,-0.09809814977450247,1.2706038559979402,12500
0,1.0,1,40.7998,-73.9409,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7416035166910097,0.031554302293318744,-0.1538835219262821,2100
0,2.0,4,40.7593,-73.9962,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.9421112930696407,-0.08782340117374088,0.82829482397744,5800
0,1.0,2,40.7751,-73.9481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05045463854570795,0.07502200947584267,-1.277522697212077,2475
0,2.0,3,40.7344,-74.0001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.074524164811627,0.05430332476813372,-1.633634264413091,6400
0,1.0,0,40.7565,-73.9973,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,-0.9051007804544617,-0.17490111008177625,2.191086534379244,2600
1,1.0,1,40.7652,-73.9246,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.5822418748132036,0.020333882036512062,0.06349575034693877,2095
1,2.0,3,40.7469,-73.9735,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.215303293135824,-0.11505771009582859,1.3548395164935534,5000
