"interest_level","price","no.fee","hardwood","dishwasher","X1","longitude","bathrooms","bedrooms","latitude","balcony","cats.allowed","common.outdoor.space","dining.room","dogs.allowed","doorman","elevator","exclusive","fitness.center","furnished","garage","garden.patio","high.ceilings","high.speed.internet","laundry.in.building","laundry.in.unit","laundry.room","live.in.super","loft","lowrise","new.construction","outdoor.space","parking.space","pre.war","private.outdoor.space","reduced.fee","renovated","roof.deck","simplex","X0","X2"
2,0.00165752345983007,1,1,1,-0.0705989715142502,0.374766426258339,1,1,0.992469600942395,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.280587594453325,0.740779053143173
0,0.000875311601359082,0,1,0,7.70219063642283e-05,0.374772344868987,1,1,0.99311457694442,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.75645904530433,-0.311894076463492
2,0.00505087857444282,1,1,1,-0.06027349984154,0.374274336058713,1,3,0.991676158766319,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1.55944601361814,-0.377252269354228
0,0.00439831028317113,0,1,1,-0.120404567057036,0.374280254669361,2,2,0.991853831400839,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.93362082497423,1.15682586414582
1,0.00244060540935609,0,0,0,0.161165962135832,0.374943139061985,1,3,0.990617424574316,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.883031005761089,-1.46511991334818
2,0.00100495516855839,0,0,0,0.0793167413438488,0.374863660576134,1,2,0.992900396234314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504519360537061,-1.27740259654226
0,0.000917946063055499,1,1,0,-0.0908105476803307,0.374675110551192,1,0,0.993501562545635,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35314929981411,1.0457742331615
2,0.00130948703781851,1,1,1,-0.112757995060069,0.374735142173483,1,0,0.992566955810625,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.02284123214911,1.75337354562691
2,0.00452447348615033,1,1,1,-0.0778220763552052,0.374521226674333,2,4,0.991500920003505,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3.12042957634338,1.21862776562555
0,0.00204906443459308,0,0,0,0.0910104996068326,0.374642135434722,1,2,0.992087483084592,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256293235507459,-1.12948551931361
1,0.00357172378089367,0,0,0,0.137996763699074,0.374673419519578,1,4,0.991031182764294,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.88920564844484,-1.65785537725971
1,0.00287565093687054,1,1,1,-0.068646629680624,0.374626070634391,2,3,0.991924413680306,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.92790761114168,0.539822891797337
2,0.0037892465446509,1,1,1,-0.102355398651914,0.374372415892315,1,3,0.991537428079091,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.04188345216741,1.45998352211594
1,0.00196205532909019,1,1,1,-0.11235507560161,0.374279409153554,1,2,0.990763456876661,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.760772156417646,0.995681454591572
1,0.00188287704308256,1,0,0,0.0183503658977065,0.374751206973814,2,3,0.993620822259217,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.30431043884977,-0.980746452530056
2,0.000522054633017345,0,0,0,0.0504078523287856,0.374977805210068,1,0,0.993776590048385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.86550044666753,-0.614384139293681
0,0.00561643776021161,0,0,0,0.059284690333814,0.374363115218439,1,2,0.991199119911991,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056346794590286,-0.752103583241082
0,0.00505087857444282,1,1,1,-0.121229103068022,0.374505161874001,2.5,2,0.992119123416766,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.30252498038458,1.36935377979044
1,0.00115722110318845,0,1,0,-0.0177152318017136,0.374289555343237,1,0,0.991255098961224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.74422446653619,-0.347234798763122
1,0.00195770487381504,0,1,1,-0.0401242191404584,0.374770653837374,1,3,0.993929923965848,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1.41265344699486,-0.149925897017249
1,0.00213607354009597,0,1,1,-0.0206962990758012,0.374465422631076,1,2,0.991476581286447,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.312670882273327,-0.343865946110715
1,0.00409377841391102,1,1,1,-0.0137403660336522,0.374476414336566,2,3,0.991306210267044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60496852471436,-0.640006945525409
0,0.00100408507750336,0,1,0,0.0157631707082044,0.374778263479636,1,0,0.992452563840455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.75535907896689,-0.323417628709014
0,0.00692157434275497,1,1,1,-0.108263800596832,0.37452460873756,3,4,0.992751930060263,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3.44283336552519,1.30129357335897
0,0.003310696464385,0,0,0,0.0357463675804525,0.37453306389563,1,3,0.991668857151202,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03134115135657,-0.853431738786321
0,0.00211432126372025,0,0,0,0.0639787404697024,0.374435829577834,1,1,0.990062501825404,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.972672659973825,-0.973169110808759
2,0.00110501563988671,0,0,0,0.0272865385410315,0.37461254238148,1,1,0.993046428536659,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.842989587332224,-0.49627359016165
2,0.00157051435432718,0,0,0,0.0465237445533033,0.374385944145226,1,2,0.992041239522182,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294176421343676,-0.783526533370357
2,0.000591661917419658,0,1,0,0.0160223356985293,0.374111997023784,1,1,0.988675194953124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.836416335050474,-0.677180024618556
0,0.00166622437038036,1,0,0,-0.0510360746779223,0.374046892306652,1,1,0.991262400576341,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.541148555254392,0.517579490615741
2,0.000696072844023127,0,0,0,0.0660671204217314,0.375088567780775,1,0,0.995137124331902,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.83882081768786,-0.470840845106045
1,0.00261288343825181,1,1,1,-0.115753335132492,0.374555892822416,1,1,0.992712988112971,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0437374531830659,2.07288386409906
2,0.00356737332561853,0,0,0,0.0940590724109661,0.374466268146883,1,3,0.99150335387521,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.981450856654232,-1.32797004228647
0,0.0042677966249168,1,1,1,-0.0524718921898667,0.374520381158526,2,3,0.992866322030433,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.58725777129786,-0.412979608085407
2,0.00130948703781851,1,0,0,0.0327283606578983,0.374735142173483,1,1,0.992362510587342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.823215962706901,-0.687258885785985
0,0.0141868346522464,1,1,1,-0.0686360971123012,0.374475568820759,3.5,4,0.992637538090092,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09849451101614,-0.10885569711908
0,0.00336290192768673,1,0,1,0.00514038458623779,0.374386789661033,1,2,0.990342397071566,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408120934387003,0.154866374275386
1,0.00157051435432718,1,0,0,0.0293888121868289,0.374460349536235,1,1,0.992155631492353,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.798547864508572,-0.540309219469067
0,0.00174453256533296,0,0,0,-0.00135946114501717,0.374522917705946,0,1,0.992844417185081,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.03859570405736,-0.199303708097399
1,0.00274948773389135,0,1,1,-0.0559662345275545,0.374521226674333,1.5,2,0.99174430717408,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.656813685917904,0.256955617808249
1,0.00125728157451677,0,0,0,0.0513468833402122,0.374466268146883,1,1,0.991311078010456,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.839385374038261,-0.429097918611867
2,0.00200555988184163,1,0,1,-0.00743619563898716,0.374685256740875,1,2,0.992442828353632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447712654796621,-0.200925736908824
0,0.00170102801258152,0,0,1,0.00834557030604696,0.374827303396437,1,1,0.991846529785722,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.56076923066184,0.411458555823514
2,0.000700423299298272,0,0,0,0.128452857536028,0.374686102256682,1,1,0.987626196247943,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.852084304558404,-0.426760783811774
1,0.00212737262954568,1,1,1,-0.105341553439529,0.37477149935318,1,1,0.992545050965274,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0107491628698533,1.72732858498837
0,0.00157051435432718,0,0,0,0.0885226625914583,0.37480447446965,1,1,0.990938695639476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.957642205464303,-0.944028377199195
0,0.00287565093687054,1,1,1,-0.0857422009559117,0.37435466006037,1,2,0.991625047460498,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.749366218304791,1.22260644450331
1,0.00188809758941273,0,1,0,0.0315918213406288,0.374510234968843,1,2,0.992654575192032,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.113327077674461,-0.773550361109967
0,0.0057034468657145,1,1,1,-0.0632063149802377,0.374734296657676,2,3,0.992333304126873,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84698084419112,0.660342365635821
1,0.00200120942656649,1,1,1,-0.0403098176835114,0.374832376491278,1,3,0.993070767253717,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.66384491530711,0.668169057825245
1,0.00124423020869134,0,0,0,0.112822285826993,0.374955821799089,1,2,0.991527692592268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0650015222287376,-1.30324436151028
0,0.00445486620174801,0,0,0,0.0342746520614888,0.374247279552891,2,2,0.990817002054188,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364578469406919,-0.43120219389401
1,0.00174453256533296,1,0,0,0.0444049277143148,0.374759662131884,1,2,0.992537749350156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.191996149381981,-0.890552068243954
2,0.000656918746546826,0,1,0,-0.0278766652636955,0.37410776944475,1,1,0.988896677278347,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.662101807923683,0.0788338840071033
0,0.0028321463841191,1,0,0,0.0245898755382724,0.374624379602777,1,1,0.992128858903589,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.633119520549981,0.141957034408345
0,0.00287565093687054,0,0,0,0.156156988675832,0.375197639319867,2,3,0.990826737541011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18791830996309,-1.46221624016986
0,0.00722610621201509,0,1,1,-0.0454013506981726,0.374649745076984,2,3,0.9922602879757,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81186852158825,0.339034343041652
0,0.00492036491618848,1,0,0,0.0299956964031571,0.374519535642719,3,3,0.991593407128324,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.62828668018386,-1.10501834186797
0,0.00563383958131218,1,1,1,-0.104450651945292,0.374386789661033,2,3,0.99043731806809,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2.13014802607687,1.25194197847574
2,0.00200555988184163,1,1,1,-0.0101539873216038,0.374729223562834,1,2,0.992318700896638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367287953462297,-0.45053424173622
1,0.00222308264559886,1,1,1,-0.0561427239978306,0.374526299769174,1,2,0.991666423279496,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.766706833060895,0.751927451088579
0,0.00113546882681273,0,1,1,-0.00808070050042201,0.374691175351523,1,1,0.992199441183056,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.58970269952823,-0.274367360388023
0,0.00157051435432718,1,1,0,-0.0258152728537126,0.37471400427831,1,3,0.993586748055337,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.36012197152614,-0.0412248545627496
0,0.00178803711808441,0,0,0,0.0550897100810366,0.374834913038699,1,2,0.993326323782821,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314997407537078,-0.899920923986923
1,0.000917946063055499,0,0,0,0.160625304133666,0.375456367156784,1,1,0.991328115112396,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.877038441388821,-0.444699196460682
2,0.0023657775786236,1,0,0,0.00110007725895885,0.37453560044305,1,1,0.991357321572865,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.540750634701359,0.520414326203207
0,0.00209256898734453,0,1,0,0.00902678562087691,0.374402854461364,1,2,0.992165366979176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706950758894318,-1.01079505720266
0,0.00161401890707863,0,1,1,-0.105934642188915,0.374230369236753,1,0,0.990707477827429,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.20302173995525,1.187270947129
1,0.00185329394721158,0,1,1,-0.0441088239135952,0.37463452579246,1,1,0.99198526047295,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.247747223820334,1.18373577594771
1,0.003310696464385,0,0,0,0.0238486959324571,0.374391017240067,1,3,0.992192139567939,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.12624294566591,-0.343670172809031
0,0.0028713004815954,0,1,1,-0.11096878435295,0.374228678205139,1,1,0.991160177964699,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.272393549636638,1.25402126157519
1,0.00348471467539078,0,1,1,0.00231885765580877,0.374759662131884,2,2,0.992491505787747,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642144631048475,0.197524747703029
0,0.00150525752520001,0,0,0,-0.0110150508682415,0.374348741449721,1,0,0.991659121664379,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-1.61556380335383,0.471371220188421
0,0.000917946063055499,0,1,0,0.0931568866263034,0.375227232373109,1,0,0.991661555536085,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.6233161250996,-0.099564813933498
0,0.0144435115134799,0,0,0,0.00980841295602956,0.37423121475256,3,3,0.991177215066639,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.64533379427425,-0.20024761635223
2,0.00191855077633874,1,1,1,-0.107087030685685,0.374192321025442,1,2,0.990780493978601,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.843025630213156,1.47082030683543
1,0.00122247793231562,1,1,0,-0.00367101928296919,0.374714849794117,1,2,0.993503996417341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205460521960509,-0.751643496623539
0,0.00252674442380395,0,0,0,0.00875947771115666,0.374489942589477,1,1,0.991281871549987,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.783613147911712,-0.190008817326551
0,0.000743927852049717,0,0,0,0.047328194515724,0.374843368196768,1,1,0.994105162728662,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.973055507957563,-0.975038970534989
2,0.00426344616964165,1,1,1,-0.055512446713539,0.374413846166854,1,4,0.991561766796149,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2.44061434254205,-0.250861497184718
0,0.00157051435432718,0,0,0,0.0647049569181008,0.374681874677647,1,1,0.993095105970774,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.92320559011527,-0.807938772975915
2,0.000939698339431222,1,1,0,-0.0624569715051546,0.374411309619433,1,0,0.992033937907065,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.53938807364877,0.286682382330105
1,0.00348036422011564,0,0,0,0.0785863986757645,0.374685256740875,1,4,0.992430658995103,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96369092914974,-1.03658574453668
1,0.00200555988184163,0,1,0,-0.0444902701239807,0.374404545492978,1,1,0.991866000759368,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.59126204934087,0.368482010303859
1,0.00202470188505227,0,1,1,-0.0867285863854629,0.37475797110027,1,1,0.992635104218387,0,1,1,0,1,1,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.0594258850844932,2.03127101474684
0,0.00412249141872697,1,0,0,0.0438725841812045,0.374391017240067,1,2,0.990663668136725,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191208898172307,-0.492656984515418
0,0.00461583304692836,1,1,1,0.0172589735460902,0.374576185201782,2,4,0.991875736246191,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58559029714083,-0.682110962747234
1,0.00548592410195727,0,1,1,-0.00109244432108965,0.374449357830745,2,4,0.991690761996554,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64558192988428,-0.222621459217983
0,0.00104845972130984,0,0,0,0.0836427349522753,0.374922001166812,1,2,0.994509185431818,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0157629126922309,-1.13964090099986
1,0.00130948703781851,0,0,0,-0.0433701561711712,0.374455276441393,1,0,0.992012033061713,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.52598376211467,0.821889384587912
0,0.0211475630924776,0,0,0,0.0247000614966142,0.374282791216782,3,3,0.99111393440229,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.60686580791088,-0.531126578149164
1,0.00209256898734453,1,1,1,-0.144959294059487,0.374341131807459,1,2,0.991960921755893,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1.22082914162255,2.07874955660598
0,0.00200555988184163,1,1,1,-0.104782575675902,0.374271799511292,1,0,0.99085594400148,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.00898764960622,1.83873444840085
0,0.00200555988184163,0,0,0,0.0629105402685796,0.374669191940543,1,1,0.991649386177556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9578852422652,-0.9456003417738
2,0.000874441510304053,0,0,0,0.0534565297889918,0.374705549120241,1,1,0.992535315478451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.958014111868131,-0.946328261312233
2,0.00113546882681273,0,1,1,-0.0325120824201017,0.374755434552849,1,0,0.992552352580391,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.50668017739884,0.33240560038532
2,0.00191855077633874,0,0,0,0.0587780122690293,0.374518690126912,1,2,0.991761344276021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0505395150682156,-1.27825848318325
0,0.00226223674307516,0,0,0,0.0687323088470113,0.374526299769174,1,1,0.991705365226788,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.923087121801444,-0.807388954669178
0,0.00170102801258152,0,1,1,-0.00895742865213832,0.374756280068656,1,2,0.992559654195508,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340508342764578,-0.266676190422611
1,0.00217957809284742,1,1,0,0.087295998619505,0.374981187273296,1,3,0.990359434173506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11374744882037,-1.0783185566952
1,0.00287565093687054,1,1,1,-0.0941290720455295,0.374192321025442,1,3,0.990780493978601,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.84818311405599,1.27681696571882
2,0.00152700980157574,0,1,0,0.0394397663204896,0.374742751815745,1,1,0.992642405833504,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-0.808764999099504,-0.533635343908441
1,0.00148350524882429,0,1,1,-0.0982707800570047,0.374428219935572,1,0,0.992245684745466,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32627287847265,1.08668218540669
0,0.0025493667912347,1,1,1,-0.136998132815124,0.374336904228425,1,1,0.992075313726063,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133974158574261,1.45906755800224
2,0.00157051435432718,0,0,0,0.0448409543027757,0.374516153579491,1,1,0.991734571687257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.958030570539367,-0.946610815058844
1,0.0009571001605318,0,1,0,-0.00382178299284215,0.374747824910587,1,0,0.99230653153811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.63979838604189,0.035360656974591
2,0.00217261736440719,1,0,1,-0.0430293029941037,0.374714849794117,1,1,0.991014145662354,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.0700436745824269,1.76312690500294
0,0.00161662918024371,1,1,0,-0.0954704714157528,0.3744561219572,1,0,0.99222621377182,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35310531222164,1.04582085792158
1,0.00113546882681273,0,0,0,0.0531750345477133,0.374448512314938,1,0,0.989682817839306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.85514637984939,-0.622441168774825
0,0.00104845972130984,0,0,0,0.13226245725891,0.375098713970458,1,1,0.990181761538986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.957255835801441,-0.941451977638972
2,0.000961450615806944,0,1,0,-0.0130691325828653,0.374681874677647,1,0,0.992486638044336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.67398178223854,0.0291174143784072
0,0.00126598248506706,0,0,0,0.0244643591665053,0.374500934294967,1,0,0.992472034814101,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.78554983856207,-0.12002721680878
2,0.00298006186347401,0,0,0,0.0728411386685947,0.374473877789145,1,3,0.991437639339155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856974525502664,-1.60981624671962
