"ID","low","medium","high"
2867,0.526,0.352,0.122
2868,0.968,0.024,0.008
2869,0.498,0.422,0.08
2870,0.94,0.06,0
2871,0.242,0.652,0.106
2872,0.214,0.338,0.448
2873,0.754,0.18,0.066
2874,0.384,0.52,0.096
2875,0.01,0.176,0.814
2876,0.134,0.56,0.306
2877,0.094,0.47,0.436
2878,0.478,0.37,0.152
2879,0.664,0.216,0.12
2880,0.216,0.52,0.264
2881,0.996,0.004,0
2882,0.094,0.166,0.74
2883,0.344,0.298,0.358
2884,0.256,0.518,0.226
2885,0.292,0.422,0.286
2886,0.568,0.17,0.262
2887,0.312,0.548,0.14
2888,0.224,0.52,0.256
2889,0.646,0.134,0.22
2890,0.358,0.324,0.318
2891,0.742,0.208,0.05
2892,0.932,0.064,0.004
2893,0.034,0.25,0.716
2894,0.084,0.314,0.602
2895,0.124,0.408,0.468
2896,0.136,0.152,0.712
2897,0.212,0.062,0.726
2898,0.28,0.498,0.222
2899,0.216,0.344,0.44
2900,0.07,0.354,0.576
2901,0.224,0.548,0.228
2902,0.148,0.258,0.594
2903,0.148,0.404,0.448
2904,0.376,0.31,0.314
2905,0.364,0.348,0.288
2906,0.088,0.392,0.52
2907,0.464,0.402,0.134
2908,0.814,0.144,0.042
2909,0.718,0.196,0.086
2910,0.97,0.022,0.008
2911,0.11,0.498,0.392
2912,0.596,0.254,0.15
2913,0.578,0.254,0.168
2914,0.092,0.26,0.648
2915,0.946,0.054,0
2916,0.786,0.144,0.07
2917,0.154,0.748,0.098
2918,0.95,0.036,0.014
2919,0.114,0.288,0.598
2920,0.78,0.18,0.04
2921,0.498,0.308,0.194
2922,0.442,0.288,0.27
2923,0.72,0.17,0.11
2924,0.476,0.246,0.278
2925,0.61,0.338,0.052
2926,0.108,0.662,0.23
2927,0.004,0.012,0.984
2928,0.152,0.376,0.472
2929,0.542,0.324,0.134
2930,0.104,0.29,0.606
2931,0.102,0.208,0.69
2932,0.116,0.636,0.248
2933,0.292,0.452,0.256
2934,0.888,0.052,0.06
2935,0.77,0.13,0.1
2936,0.888,0.108,0.004
2937,0.864,0.132,0.004
2938,0.134,0.758,0.108
2939,0.238,0.304,0.458
2940,0.456,0.322,0.222
2941,0.684,0.236,0.08
2942,0.078,0.516,0.406
2943,0.658,0.226,0.116
2944,0.188,0.43,0.382
2945,0.434,0.46,0.106
2946,0.856,0.1,0.044
2947,0.114,0.122,0.764
2948,0.212,0.514,0.274
2949,0.014,0.924,0.062
2950,0.09,0.268,0.642
2951,0.678,0.222,0.1
2952,0.044,0.436,0.52
2953,0.724,0.252,0.024
2954,0.216,0.25,0.534
2955,0.304,0.358,0.338
2956,0.73,0.174,0.096
2957,0.79,0.206,0.004
2958,0.42,0.386,0.194
2959,0.13,0.48,0.39
2960,0.444,0.472,0.084
2961,0.85,0.13,0.02
2962,0.156,0.118,0.726
2963,0.016,0.482,0.502
2964,0.466,0.382,0.152
2965,0.14,0.61,0.25
2966,0.368,0.396,0.236
2967,0.058,0.366,0.576
2968,0.062,0.064,0.874
2969,0.808,0.12,0.072
2970,0.58,0.384,0.036
2971,0.25,0.72,0.03
2972,0.238,0.642,0.12
2973,0.636,0.324,0.04
2974,0.116,0.44,0.444
2975,0.76,0.234,0.006
2976,0.93,0.04,0.03
2977,0.914,0.078,0.008
2978,0.382,0.292,0.326
2979,0.136,0.454,0.41
2980,0.166,0.762,0.072
2981,0.392,0.392,0.216
2982,0.092,0.534,0.374
2983,0.43,0.394,0.176
2984,0.014,0.07,0.916
2985,0.016,0.038,0.946
2986,0.412,0.472,0.116
2987,0.936,0.046,0.018
2988,0.46,0.384,0.156
2989,0.908,0.078,0.014
2990,0.278,0.452,0.27
2991,0.488,0.408,0.104
2992,0.198,0.5,0.302
2993,0.246,0.508,0.246
2994,0.128,0.476,0.396
2995,0.264,0.486,0.25
2996,0.046,0.7,0.254
2997,0.402,0.304,0.294
2998,0.552,0.342,0.106
2999,0.322,0.332,0.346
3000,0.16,0.492,0.348
3001,0.742,0.21,0.048
3002,0.888,0.078,0.034
3003,0.644,0.336,0.02
3004,0.296,0.452,0.252
3005,0.79,0.174,0.036
3006,0.934,0.036,0.03
3007,0.126,0.266,0.608
3008,0.046,0.112,0.842
3009,0.174,0.41,0.416
3010,0.404,0.366,0.23
3011,0.71,0.266,0.024
3012,0.34,0.408,0.252
3013,0.036,0.098,0.866
3014,0.918,0.07,0.012
3015,0.312,0.614,0.074
3016,0.136,0.408,0.456
3017,0.324,0.464,0.212
3018,0.2,0.308,0.492
3019,0.018,0.568,0.414
3020,0.474,0.482,0.044
3021,0.296,0.514,0.19
3022,0.5,0.464,0.036
3023,0.054,0.202,0.744
3024,0.164,0.32,0.516
3025,0.326,0.49,0.184
3026,0.848,0.12,0.032
3027,0.438,0.446,0.116
3028,0.762,0.196,0.042
3029,0.534,0.338,0.128
3030,0.158,0.3,0.542
3031,0.876,0.09,0.034
3032,0.374,0.564,0.062
3033,0.48,0.424,0.096
3034,0.67,0.278,0.052
3035,0.824,0.16,0.016
3036,0.906,0.036,0.058
3037,0.272,0.248,0.48
3038,0.138,0.286,0.576
3039,0.16,0.264,0.576
3040,0.98,0.014,0.006
3041,0.458,0.456,0.086
3042,0.012,0.852,0.136
3043,0.546,0.352,0.102
3044,0.632,0.226,0.142
3045,0.626,0.238,0.136
3046,0.33,0.348,0.322
3047,0.102,0.382,0.516
3048,0.012,0.052,0.936
3049,0.81,0.142,0.048
3050,0.038,0.622,0.34
3051,0.022,0.436,0.542
3052,0.184,0.75,0.066
3053,0.396,0.424,0.18
3054,0.636,0.348,0.016
3055,0.076,0.302,0.622
3056,0.222,0.738,0.04
3057,0.136,0.23,0.634
3058,0.616,0.3,0.084
3059,0.908,0.074,0.018
3060,0.264,0.424,0.312
3061,0.49,0.378,0.132
3062,0.092,0.246,0.662
3063,0.842,0.092,0.066
3064,0.246,0.56,0.194
3065,0.164,0.476,0.36
3066,0.042,0.172,0.786
3067,0.018,0.394,0.588
3068,0.826,0.12,0.054
3069,0.482,0.318,0.2
3070,0.372,0.554,0.074
3071,0.066,0.374,0.56
3072,0.048,0.696,0.256
3073,0.156,0.446,0.398
3074,0.602,0.29,0.108
3075,0.064,0.612,0.324
3076,0.766,0.138,0.096
3077,0.89,0.1,0.01
3078,0.53,0.306,0.164
3079,0.336,0.492,0.172
3080,0.16,0.236,0.604
3081,0.176,0.658,0.166
3082,0.542,0.342,0.116
3083,0.294,0.216,0.49
3084,0.904,0.088,0.008
3085,0.04,0.718,0.242
3086,0.352,0.38,0.268
3087,0.93,0.064,0.006
3088,0.57,0.414,0.016
3089,0.932,0.046,0.022
3090,0.316,0.534,0.15
3091,0.144,0.414,0.442
3092,0.112,0.352,0.536
3093,0.538,0.326,0.136
3094,0.402,0.264,0.334
3095,0.748,0.198,0.054
3096,0.666,0.25,0.084
3097,0.456,0.404,0.14
3098,0.286,0.266,0.448
3099,0.316,0.254,0.43
3100,0.558,0.358,0.084
3101,0.118,0.322,0.56
3102,0.16,0.438,0.402
3103,0.292,0.508,0.2
3104,0.714,0.188,0.098
3105,0.786,0.138,0.076
3106,0.242,0.538,0.22
3107,0.194,0.502,0.304
3108,0.298,0.696,0.006
3109,0.766,0.208,0.026
3110,0.346,0.204,0.45
3111,0.074,0.178,0.748
3112,0.482,0.408,0.11
3113,0.216,0.38,0.404
3114,0.854,0.126,0.02
3115,0.704,0.262,0.034
3116,0.632,0.254,0.114
3117,0.33,0.434,0.236
3118,0.108,0.168,0.724
3119,0.52,0.45,0.03
3120,0.912,0.066,0.022
3121,0.554,0.346,0.1
3122,0.182,0.416,0.402
3123,0.484,0.448,0.068
3124,0.792,0.166,0.042
3125,0.196,0.406,0.398
3126,0.418,0.44,0.142
3127,0.212,0.57,0.218
3128,0.158,0.422,0.42
3129,0.694,0.21,0.096
3130,0.686,0.274,0.04
3131,0.14,0.358,0.502
3132,0.864,0.102,0.034
3133,0.526,0.166,0.308
3134,0.234,0.562,0.204
3135,0.226,0.27,0.504
3136,0.8,0.162,0.038
3137,0.288,0.424,0.288
3138,0.72,0.154,0.126
3139,0.066,0.614,0.32
3140,0.098,0.228,0.674
3141,0.38,0.252,0.368
3142,0.326,0.558,0.116
3143,0.372,0.48,0.148
3144,0.692,0.276,0.032
3145,0.264,0.596,0.14
3146,0.868,0.11,0.022
3147,0.83,0.146,0.024
3148,0.572,0.306,0.122
3149,0.468,0.166,0.366
3150,0.322,0.11,0.568
3151,0.104,0.35,0.546
3152,0.596,0.26,0.144
3153,0.688,0.248,0.064
3154,0.028,0.914,0.058
3155,0.672,0.312,0.016
3156,0.274,0.546,0.18
3157,0.13,0.82,0.05
3158,0.65,0.294,0.056
3159,0.198,0.51,0.292
3160,0.568,0.318,0.114
3161,0.298,0.38,0.322
3162,0.75,0.226,0.024
3163,0.016,0.214,0.77
3164,0.73,0.18,0.09
3165,0.35,0.422,0.228
3166,0.364,0.552,0.084
3167,0.016,0.808,0.176
3168,0.772,0.166,0.062
3169,0.55,0.322,0.128
3170,0.27,0.252,0.478
3171,0.716,0.264,0.02
3172,0.72,0.198,0.082
3173,0.132,0.078,0.79
3174,0.052,0.106,0.842
3175,0.65,0.33,0.02
3176,0.902,0.088,0.01
3177,0.27,0.606,0.124
3178,0.844,0.094,0.062
3179,0.042,0.096,0.862
3180,0.904,0.088,0.008
3181,0.166,0.572,0.262
3182,0.222,0.468,0.31
3183,0.118,0.312,0.57
3184,0.042,0.668,0.29
3185,0.108,0.83,0.062
3186,0.092,0.26,0.648
3187,0.218,0.438,0.344
3188,0.534,0.456,0.01
3189,0.982,0.012,0.006
3190,0.55,0.282,0.168
3191,0.758,0.216,0.026
3192,0.084,0.32,0.596
3193,0.396,0.222,0.382
3194,0.776,0.216,0.008
3195,0.022,0.87,0.108
3196,0.074,0.306,0.62
3197,0.02,0.012,0.968
3198,0.1,0.316,0.584
3199,0.568,0.314,0.118
3200,0.084,0.254,0.662
3201,0.908,0.058,0.034
3202,0.356,0.514,0.13
3203,0.004,0.51,0.486
3204,0.066,0.844,0.09
3205,0.084,0.804,0.112
3206,0.438,0.414,0.148
3207,0.362,0.402,0.236
3208,0.98,0.018,0.002
3209,0.834,0.126,0.04
3210,0.814,0.122,0.064
3211,0.044,0.394,0.562
3212,0.014,0.074,0.912
3213,0.904,0.064,0.032
3214,0.452,0.46,0.088
3215,0.038,0.834,0.128
3216,0.202,0.206,0.592
3217,0.468,0.32,0.212
3218,0.468,0.348,0.184
3219,0.376,0.5,0.124
3220,0.056,0.83,0.114
3221,0.544,0.396,0.06
3222,0.136,0.59,0.274
3223,0.246,0.466,0.288
3224,0.4,0.416,0.184
3225,0.214,0.736,0.05
3226,0.344,0.542,0.114
3227,0.792,0.178,0.03
3228,0.254,0.342,0.404
3229,0.328,0.55,0.122
3230,0.522,0.342,0.136
3231,0.198,0.244,0.558
3232,0.19,0.55,0.26
3233,0.324,0.546,0.13
3234,0.384,0.55,0.066
3235,0.704,0.232,0.064
3236,0.21,0.314,0.476
3237,0.048,0.014,0.938
3238,0.16,0.638,0.202
3239,0.534,0.342,0.124
3240,0.242,0.398,0.36
3241,0.392,0.36,0.248
3242,0.974,0.018,0.008
3243,0.37,0.602,0.028
3244,0.778,0.182,0.04
3245,0.342,0.542,0.116
3246,0.226,0.68,0.094
3247,0.21,0.258,0.532
3248,0.274,0.062,0.664
3249,0.694,0.282,0.024
3250,0.224,0.572,0.204
3251,0.014,0.24,0.746
3252,0.558,0.394,0.048
3253,0.45,0.378,0.172
3254,0.244,0.566,0.19
3255,0.262,0.432,0.306
3256,0.694,0.21,0.096
3257,0.042,0.346,0.612
3258,0.03,0.302,0.668
3259,0.538,0.346,0.116
3260,0.914,0.05,0.036
3261,0.754,0.214,0.032
3262,0.846,0.1,0.054
3263,0.032,0.032,0.936
3264,0.38,0.252,0.368
3265,0.218,0.674,0.108
3266,0.536,0.278,0.186
3267,0.728,0.114,0.158
3268,0.96,0.034,0.006
3269,0.772,0.178,0.05
3270,0.156,0.25,0.594
3271,0.388,0.37,0.242
3272,0.006,0.028,0.966
3273,0.62,0.336,0.044
3274,0.332,0.328,0.34
3275,0.47,0.482,0.048
3276,0.478,0.31,0.212
3277,0.128,0.792,0.08
3278,0.256,0.35,0.394
3279,0.322,0.268,0.41
3280,0.624,0.346,0.03
3281,0.556,0.356,0.088
3282,0.76,0.21,0.03
3283,0.39,0.368,0.242
3284,0.104,0.676,0.22
3285,0.028,0.8,0.172
3286,0.306,0.45,0.244
3287,0.608,0.074,0.318
3288,0.35,0.482,0.168
3289,0.186,0.306,0.508
3290,0.536,0.392,0.072
3291,0.146,0.136,0.718
3292,0.49,0.368,0.142
3293,0.928,0.042,0.03
3294,0.806,0.154,0.04
3295,0.442,0.442,0.116
3296,0.156,0.116,0.728
3297,0.554,0.39,0.056
3298,0.618,0.312,0.07
3299,0.312,0.444,0.244
3300,0.926,0.052,0.022
3301,0.678,0.188,0.134
3302,0.064,0.814,0.122
3303,0.158,0.71,0.132
3304,0.114,0.49,0.396
3305,0.176,0.572,0.252
3306,0.644,0.192,0.164
3307,0.56,0.216,0.224
3308,0.31,0.48,0.21
3309,0,0.078,0.922
3310,0.052,0.114,0.834
3311,0.372,0.45,0.178
3312,0.038,0.11,0.852
3313,0.846,0.118,0.036
3314,0.252,0.312,0.436
3315,0.358,0.552,0.09
3316,0.872,0.114,0.014
3317,0.248,0.428,0.324
3318,0.226,0.562,0.212
3319,0.406,0.546,0.048
3320,0.562,0.306,0.132
3321,0.884,0.086,0.03
3322,0.374,0.454,0.172
3323,0.022,0.02,0.958
3324,0.906,0.072,0.022
3325,0.988,0.012,0
3326,0.644,0.23,0.126
3327,0.14,0.64,0.22
3328,0.088,0.2,0.712
3329,0.66,0.228,0.112
3330,0.142,0.76,0.098
3331,0.348,0.616,0.036
3332,0.6,0.302,0.098
3333,0.35,0.612,0.038
3334,0.464,0.418,0.118
3335,0.57,0.122,0.308
3336,0.93,0.058,0.012
3337,0.166,0.752,0.082
3338,0.886,0.09,0.024
3339,0.554,0.376,0.07
3340,0.352,0.584,0.064
3341,0.532,0.214,0.254
3342,0.484,0.424,0.092
3343,0.07,0.146,0.784
3344,0.18,0.226,0.594
3345,0.144,0.328,0.528
3346,0.47,0.228,0.302
3347,0.052,0.086,0.862
3348,0.92,0.052,0.028
3349,0.05,0.266,0.684
3350,0.008,0.326,0.666
3351,0.624,0.27,0.106
3352,0.328,0.35,0.322
3353,0.192,0.5,0.308
3354,0.04,0.238,0.722
3355,0.566,0.232,0.202
3356,0.042,0.192,0.766
3357,0.072,0.278,0.65
3358,0.164,0.684,0.152
3359,0.312,0.654,0.034
3360,0.064,0.314,0.622
3361,0.51,0.046,0.444
3362,0.24,0.59,0.17
3363,0.102,0.274,0.624
3364,0.434,0.49,0.076
3365,0.038,0.288,0.674
3366,0.668,0.2,0.132
3367,0.562,0.3,0.138
3368,0.038,0.562,0.4
3369,0.108,0.394,0.498
3370,0.75,0.112,0.138
3371,0.378,0.434,0.188
3372,0.832,0.154,0.014
3373,0.84,0.088,0.072
3374,0.21,0.6,0.19
3375,0.302,0.598,0.1
3376,0.736,0.152,0.112
3377,0.11,0.722,0.168
3378,0.354,0.584,0.062
3379,0.37,0.532,0.098
3380,0.32,0.376,0.304
3381,0.936,0.058,0.006
3382,0.642,0.262,0.096
3383,0.588,0.244,0.168
3384,0.558,0.272,0.17
3385,0.916,0.066,0.018
3386,0.05,0.668,0.282
3387,0.73,0.198,0.072
3388,0.738,0.182,0.08
3389,0.394,0.448,0.158
3390,0.156,0.226,0.618
3391,0.102,0.792,0.106
3392,0.41,0.526,0.064
3393,0.24,0.48,0.28
3394,0.386,0.32,0.294
3395,0.75,0.23,0.02
3396,0.106,0.606,0.288
3397,0.348,0.574,0.078
3398,0.18,0.286,0.534
3399,0.758,0.152,0.09
3400,0.23,0.692,0.078
3401,0.212,0.736,0.052
3402,0.054,0.292,0.654
3403,0.71,0.202,0.088
3404,0.494,0.42,0.086
3405,0.198,0.372,0.43
3406,0.052,0.186,0.762
3407,0.57,0.302,0.128
3408,0.178,0.612,0.21
3409,0.372,0.166,0.462
3410,0.964,0.024,0.012
3411,0.158,0.66,0.182
3412,0.896,0.09,0.014
3413,0.186,0.374,0.44
3414,0.086,0.454,0.46
3415,0.574,0.318,0.108
3416,0.672,0.276,0.052
3417,0.776,0.184,0.04
3418,0.334,0.39,0.276
3419,0.606,0.274,0.12
3420,0.88,0.106,0.014
3421,0.698,0.294,0.008
3422,0,0.022,0.978
3423,0.226,0.656,0.118
3424,0.156,0.246,0.598
3425,0.582,0.376,0.042
3426,0.47,0.422,0.108
3427,0.962,0.038,0
3428,0.126,0.05,0.824
3429,0.338,0.286,0.376
3430,0.232,0.72,0.048
3431,0.224,0.426,0.35
3432,0.668,0.256,0.076
3433,0.338,0.402,0.26
3434,0.948,0.02,0.032
3435,0.528,0.452,0.02
3436,0.6,0.326,0.074
3437,0.322,0.426,0.252
3438,0.242,0.61,0.148
3439,0.08,0.24,0.68
3440,0.352,0.352,0.296
3441,0.818,0.102,0.08
3442,0.058,0.304,0.638
3443,0.206,0.492,0.302
3444,0.978,0.01,0.012
3445,0.304,0.54,0.156
3446,0.292,0.39,0.318
3447,0.112,0.486,0.402
3448,0.026,0.484,0.49
3449,0.65,0.266,0.084
3450,0.306,0.09,0.604
3451,0.112,0.67,0.218
3452,0.202,0.28,0.518
3453,0.758,0.198,0.044
3454,0.69,0.216,0.094
3455,0.294,0.262,0.444
3456,0.952,0.02,0.028
3457,0.796,0.156,0.048
3458,0.198,0.424,0.378
3459,0.196,0.352,0.452
3460,0.014,0.228,0.758
3461,0.488,0.492,0.02
3462,0.204,0.566,0.23
3463,0.1,0.276,0.624
3464,0.326,0.326,0.348
3465,0.046,0.882,0.072
3466,0.922,0.068,0.01
3467,0.16,0.302,0.538
3468,0.928,0.032,0.04
3469,0.29,0.314,0.396
3470,0.232,0.69,0.078
3471,0.242,0.5,0.258
3472,0.746,0.142,0.112
3473,0.492,0.44,0.068
3474,0.136,0.558,0.306
3475,0.316,0.472,0.212
3476,0.37,0.282,0.348
3477,0.298,0.432,0.27
3478,0.498,0.352,0.15
3479,0.6,0.2,0.2
3480,0.012,0.248,0.74
3481,0.244,0.476,0.28
3482,0.21,0.67,0.12
3483,0.898,0.094,0.008
3484,0.118,0.56,0.322
3485,0.316,0.5,0.184
3486,0.122,0.584,0.294
3487,0.714,0.114,0.172
3488,0.444,0.4,0.156
3489,0.758,0.194,0.048
3490,0.87,0.13,0
3491,0.436,0.388,0.176
3492,0.596,0.246,0.158
3493,0.448,0.468,0.084
3494,0.534,0.274,0.192
3495,0.634,0.238,0.128
3496,0.12,0.492,0.388
3497,0.122,0.544,0.334
3498,0.548,0.356,0.096
3499,0.774,0.184,0.042
3500,0.052,0.186,0.762
3501,0.056,0.582,0.362
3502,0.032,0.61,0.358
3503,0.354,0.408,0.238
3504,0.684,0.206,0.11
3505,0.254,0.468,0.278
3506,0.654,0.302,0.044
3507,0.278,0.236,0.486
3508,0.098,0.9,0.002
3509,0.04,0.478,0.482
3510,0.582,0.234,0.184
3511,0.756,0.226,0.018
3512,0.054,0.046,0.9
3513,0.196,0.37,0.434
3514,0.312,0.61,0.078
3515,0.322,0.346,0.332
3516,0.02,0.138,0.842
3517,0.136,0.788,0.076
3518,0.746,0.188,0.066
3519,0.42,0.376,0.204
3520,0.924,0.066,0.01
3521,0.328,0.482,0.19
3522,0.268,0.606,0.126
3523,0.486,0.414,0.1
3524,0.248,0.606,0.146
3525,0.714,0.258,0.028
3526,0.838,0.124,0.038
3527,0.184,0.468,0.348
3528,0.324,0.366,0.31
3529,0.622,0.328,0.05
3530,0.876,0.102,0.022
3531,0.044,0.068,0.888
3532,0.258,0.612,0.13
3533,0.5,0.438,0.062
3534,0.666,0.18,0.154
3535,0.152,0.184,0.664
3536,0.812,0.142,0.046
3537,0.326,0.526,0.148
3538,0.026,0.134,0.84
3539,0.852,0.096,0.052
3540,0.694,0.138,0.168
3541,0.032,0.04,0.928
3542,0.518,0.034,0.448
3543,0.102,0.254,0.644
3544,0.54,0.38,0.08
3545,0.35,0.392,0.258
3546,0.188,0.67,0.142
3547,0.968,0.03,0.002
3548,0.756,0.16,0.084
3549,0.158,0.334,0.508
3550,0.218,0.29,0.492
3551,0.076,0.266,0.658
3552,0.016,0.656,0.328
3553,0.014,0.528,0.458
3554,0.286,0.448,0.266
3555,0.894,0.078,0.028
3556,0.878,0.094,0.028
3557,0.3,0.526,0.174
3558,0.172,0.42,0.408
3559,0.072,0.352,0.576
3560,0.522,0.37,0.108
3561,0.438,0.384,0.178
3562,0.048,0.13,0.822
3563,0.442,0.478,0.08
3564,0.844,0.118,0.038
3565,0.166,0.238,0.596
3566,0.386,0.462,0.152
3567,0.502,0.482,0.016
3568,0.644,0.308,0.048
3569,0.608,0.306,0.086
3570,0.146,0.604,0.25
3571,0.332,0.012,0.656
3572,0.102,0.232,0.666
3573,0.682,0.22,0.098
3574,0.33,0.48,0.19
3575,0.1,0.42,0.48
3576,0.294,0.414,0.292
3577,0.21,0.696,0.094
3578,0.194,0.246,0.56
3579,0.158,0.446,0.396
3580,0.844,0.146,0.01
3581,0.304,0.414,0.282
3582,0.004,0.668,0.328
3583,0.068,0.092,0.84
3584,0.314,0.27,0.416
3585,0.02,0.062,0.918
3586,0.262,0.482,0.256
3587,0.028,0.122,0.85
3588,0.072,0.486,0.442
3589,0.386,0.386,0.228
3590,0.596,0.29,0.114
3591,0.206,0.328,0.466
3592,0.01,0.478,0.512
3593,0.146,0.338,0.516
3594,0.488,0.376,0.136
3595,0.98,0.008,0.012
3596,0.39,0.314,0.296
3597,0.212,0.526,0.262
3598,0.268,0.34,0.392
3599,0.484,0.452,0.064
3600,0.446,0.462,0.092
3601,0.452,0.244,0.304
3602,0.78,0.162,0.058
3603,0.852,0.124,0.024
3604,0.606,0.31,0.084
3605,0.18,0.582,0.238
3606,0.036,0.206,0.758
3607,0.274,0.676,0.05
3608,0.404,0.506,0.09
3609,0.33,0.544,0.126
3610,0.224,0.386,0.39
3611,0.708,0.238,0.054
3612,0.096,0.706,0.198
3613,0.358,0.59,0.052
3614,0.842,0.118,0.04
3615,0.49,0.362,0.148
3616,0.244,0.742,0.014
3617,0.426,0.44,0.134
3618,0.126,0.562,0.312
3619,0.588,0.274,0.138
3620,0.768,0.198,0.034
3621,0.194,0.516,0.29
3622,0.158,0.348,0.494
3623,0.914,0.072,0.014
3624,0.608,0.278,0.114
3625,0.462,0.332,0.206
3626,0.696,0.098,0.206
3627,0,0.552,0.448
3628,0.638,0.334,0.028
3629,0.436,0.454,0.11
3630,0.388,0.48,0.132
3631,0.706,0.11,0.184
3632,0.888,0.106,0.006
3633,0.054,0.142,0.804
3634,0.796,0.12,0.084
3635,0.358,0.546,0.096
3636,0.382,0.484,0.134
3637,0.17,0.156,0.674
3638,0.642,0.254,0.104
3639,0.058,0.852,0.09
3640,0.75,0.19,0.06
3641,0.794,0.144,0.062
3642,0.388,0.436,0.176
3643,0.4,0.364,0.236
3644,0.704,0.268,0.028
3645,0.698,0.208,0.094
3646,0.112,0.49,0.398
3647,0.342,0.324,0.334
3648,0.868,0.128,0.004
3649,0.298,0.572,0.13
3650,0.25,0.552,0.198
3651,0.136,0.29,0.574
3652,0.566,0.378,0.056
3653,0.248,0.282,0.47
3654,0.064,0.15,0.786
3655,0.518,0.434,0.048
3656,0.658,0.22,0.122
3657,0.322,0.594,0.084
3658,0.286,0.306,0.408
3659,0.294,0.674,0.032
3660,0.34,0.656,0.004
3661,0.824,0.134,0.042
3662,0.808,0.134,0.058
3663,0.294,0.198,0.508
3664,0.296,0.416,0.288
3665,0.338,0.426,0.236
3666,0.162,0.332,0.506
3667,0.42,0.46,0.12
3668,0.138,0.414,0.448
3669,0.414,0.358,0.228
3670,0.594,0.228,0.178
3671,0.376,0.506,0.118
3672,0.304,0.63,0.066
3673,0.368,0.434,0.198
3674,0.006,0.142,0.852
3675,0.924,0.056,0.02
3676,0.32,0.294,0.386
3677,0.546,0.424,0.03
3678,0.638,0.168,0.194
3679,0.43,0.446,0.124
3680,0.708,0.264,0.028
3681,0.432,0.226,0.342
3682,0.158,0.484,0.358
3683,0.262,0.32,0.418
3684,0.784,0.208,0.008
3685,0.116,0.358,0.526
3686,0.328,0.444,0.228
3687,0.86,0.07,0.07
3688,0.868,0.074,0.058
3689,0.364,0.432,0.204
3690,0.27,0.362,0.368
3691,0.118,0.532,0.35
3692,0.284,0.28,0.436
3693,0.034,0.164,0.802
3694,0.376,0.438,0.186
3695,0.86,0.116,0.024
3696,0.446,0.542,0.012
3697,0.828,0.152,0.02
3698,0.222,0.67,0.108
3699,0.01,0.758,0.232
3700,0.218,0.164,0.618
3701,0.986,0.012,0.002
3702,0.402,0.276,0.322
3703,0.758,0.118,0.124
3704,0.71,0.244,0.046
3705,0.036,0.212,0.752
3706,0.838,0.142,0.02
3707,0.172,0.154,0.674
3708,0.238,0.578,0.184
3709,0.334,0.432,0.234
3710,0.556,0.35,0.094
3711,0.26,0.552,0.188
3712,0.158,0.564,0.278
3713,0.214,0.522,0.264
3714,0.37,0.292,0.338
3715,0.804,0.164,0.032
3716,0.754,0.164,0.082
3717,0.458,0.53,0.012
3718,0.126,0.558,0.316
3719,0.126,0.266,0.608
3720,0.044,0.158,0.798
3721,0.758,0.138,0.104
3722,0.944,0.056,0
3723,0.082,0.656,0.262
3724,0.704,0.162,0.134
3725,0.986,0.014,0
3726,0.092,0.7,0.208
3727,0.024,0.728,0.248
3728,0.38,0.55,0.07
3729,0.784,0.18,0.036
3730,0.76,0.22,0.02
3731,0.232,0.522,0.246
3732,0.474,0.368,0.158
3733,0.16,0.346,0.494
3734,0.984,0.014,0.002
3735,0.078,0.344,0.578
3736,0.416,0.49,0.094
3737,0.778,0.156,0.066
3738,0.066,0.256,0.678
3739,0.564,0.292,0.144
3740,0.908,0.064,0.028
3741,0.37,0.45,0.18
3742,0.214,0.34,0.446
3743,0.588,0.34,0.072
3744,0.368,0.61,0.022
3745,0.594,0.244,0.162
3746,0.23,0.758,0.012
3747,0.276,0.232,0.492
3748,0.544,0.376,0.08
3749,0.114,0.33,0.556
3750,0.846,0.09,0.064
3751,0.276,0.092,0.632
3752,0.962,0.02,0.018
3753,0.016,0.074,0.91
3754,0.124,0.224,0.652
3755,0.102,0.56,0.338
3756,0.486,0.456,0.058
3757,0.994,0.004,0.002
3758,0.628,0.186,0.186
3759,0.756,0.17,0.074
3760,0.55,0.342,0.108
3761,0.496,0.26,0.244
3762,0.722,0.248,0.03
3763,0.368,0.292,0.34
3764,0.192,0.392,0.416
3765,0.382,0.484,0.134
3766,0.022,0.178,0.8
3767,0.342,0.356,0.302
3768,0.026,0.152,0.822
3769,0.124,0.526,0.35
3770,0.634,0.306,0.06
3771,0.026,0.878,0.096
3772,0.31,0.514,0.176
3773,0.032,0.048,0.92
3774,0.746,0.166,0.088
3775,0.012,0.096,0.892
3776,0.834,0.148,0.018
3777,0.732,0.242,0.026
3778,0.416,0.478,0.106
3779,0.976,0.018,0.006
3780,0.584,0.334,0.082
3781,0.876,0.116,0.008
3782,0.148,0.492,0.36
3783,0.742,0.226,0.032
3784,0.218,0.486,0.296
3785,0.51,0.35,0.14
3786,0.044,0.05,0.906
3787,0.628,0.108,0.264
3788,0.024,0.704,0.272
3789,0.37,0.37,0.26
3790,0.398,0.446,0.156
3791,0.724,0.208,0.068
3792,0.718,0.234,0.048
3793,0.78,0.152,0.068
3794,0.148,0.472,0.38
3795,0.678,0.24,0.082
3796,0.146,0.736,0.118
3797,0.038,0.264,0.698
3798,0.06,0.278,0.662
3799,0.726,0.194,0.08
3800,0.098,0.464,0.438
